Date,Open,Close,0,1,2,3,4,5,6,7,8,9
2018-01-03,1064.310059,1082.47998,,,,,,,,,,
2018-01-04,1088.0,1086.400024,18.16992100000016,,,,,,,,,
2018-01-05,1094.0,1102.22998,-1.5999759999999696,18.16992100000016,,,,,,,,
2018-01-08,1102.22998,1106.939941,8.229980000000069,-1.5999759999999696,18.16992100000016,,,,,,,
2018-01-09,1109.400024,1106.26001,4.709961000000021,8.229980000000069,-1.5999759999999696,18.16992100000016,,,,,,
2018-01-10,1097.099976,1102.609985,-3.1400140000000647,4.709961000000021,8.229980000000069,-1.5999759999999696,18.16992100000016,,,,,
2018-01-11,1106.300049,1105.52002,5.510009000000082,-3.1400140000000647,4.709961000000021,8.229980000000069,-1.5999759999999696,18.16992100000016,,,,
2018-01-12,1102.410034,1122.26001,-0.7800290000000132,5.510009000000082,-3.1400140000000647,4.709961000000021,8.229980000000069,-1.5999759999999696,18.16992100000016,,,
2018-01-16,1132.51001,1121.76001,,19.84997599999997,-0.7800290000000132,5.510009000000082,-3.1400140000000647,4.709961000000021,8.229980000000069,-1.5999759999999696,18.16992100000016,
2018-01-17,1126.219971,1131.97998,-10.75,,19.84997599999997,-0.7800290000000132,5.510009000000082,-3.1400140000000647,4.709961000000021,8.229980000000069,-1.5999759999999696,18.16992100000016
2018-01-18,1131.410034,1129.790039,5.760009000000082,-10.75,,19.84997599999997,-0.7800290000000132,5.510009000000082,-3.1400140000000647,4.709961000000021,8.229980000000069,-1.5999759999999696
2018-01-19,1131.829956,1137.51001,-1.6199950000000172,5.760009000000082,-10.75,,19.84997599999997,-0.7800290000000132,5.510009000000082,-3.1400140000000647,4.709961000000021,8.229980000000069
2018-01-22,1137.48999,1155.810059,5.680053999999927,-1.6199950000000172,5.760009000000082,-10.75,,19.84997599999997,-0.7800290000000132,5.510009000000082,-3.1400140000000647,4.709961000000021
2018-01-23,1159.849976,1169.969971,18.320068999999876,5.680053999999927,-1.6199950000000172,5.760009000000082,-10.75,,19.84997599999997,-0.7800290000000132,5.510009000000082,-3.1400140000000647
2018-01-24,1177.329956,1164.23999,10.119995000000017,18.320068999999876,5.680053999999927,-1.6199950000000172,5.760009000000082,-10.75,,19.84997599999997,-0.7800290000000132,5.510009000000082
2018-01-25,1172.530029,1170.369995,-13.089966000000004,10.119995000000017,18.320068999999876,5.680053999999927,-1.6199950000000172,5.760009000000082,-10.75,,19.84997599999997,-0.7800290000000132
2018-01-26,1175.079956,1175.839966,-2.160033999999996,-13.089966000000004,10.119995000000017,18.320068999999876,5.680053999999927,-1.6199950000000172,5.760009000000082,-10.75,,19.84997599999997
2018-01-29,1176.47998,1175.579956,0.7600099999999657,-2.160033999999996,-13.089966000000004,10.119995000000017,18.320068999999876,5.680053999999927,-1.6199950000000172,5.760009000000082,-10.75,
2018-01-30,1167.829956,1163.689941,-0.9000240000000304,0.7600099999999657,-2.160033999999996,-13.089966000000004,10.119995000000017,18.320068999999876,5.680053999999927,-1.6199950000000172,5.760009000000082,-10.75
2018-01-31,1170.569946,1169.939941,-4.1400149999999485,-0.9000240000000304,0.7600099999999657,-2.160033999999996,-13.089966000000004,10.119995000000017,18.320068999999876,5.680053999999927,-1.6199950000000172,5.760009000000082
2018-02-01,1162.609985,1167.699951,-0.6300049999999828,-4.1400149999999485,-0.9000240000000304,0.7600099999999657,-2.160033999999996,-13.089966000000004,10.119995000000017,18.320068999999876,5.680053999999927,-1.6199950000000172
2018-02-02,1122.0,1111.900024,5.089966000000004,-0.6300049999999828,-4.1400149999999485,-0.9000240000000304,0.7600099999999657,-2.160033999999996,-13.089966000000004,10.119995000000017,18.320068999999876,5.680053999999927
2018-02-05,1090.599976,1055.800049,-10.09997599999997,5.089966000000004,-0.6300049999999828,-4.1400149999999485,-0.9000240000000304,0.7600099999999657,-2.160033999999996,-13.089966000000004,10.119995000000017,18.320068999999876
2018-02-06,1027.180054,1080.599976,-34.799927000000025,-10.09997599999997,5.089966000000004,-0.6300049999999828,-4.1400149999999485,-0.9000240000000304,0.7600099999999657,-2.160033999999996,-13.089966000000004,10.119995000000017
