Date,Label,1,2,3,4,5,6,7,8,9,10,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top20,top21,top22,top23,top24,top25,top26,top27,top28,top29,top30,top31,top32,top33,top34,top35,top36,top37,top38,top39,top40,top41,top42,top43,top44,top45,top46,top47,top48,top49,top50,top51,top52,top53,top54,top55,top56
2020-01-02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,1,23.010009999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,1,10.469970999999987,23.010009999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,1,42.88000499999998,10.469970999999987,23.010009999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,0,2.3599850000000515,42.88000499999998,10.469970999999987,23.010009999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,0,-6.070067999999992,2.3599850000000515,42.88000499999998,10.469970999999987,23.010009999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,0,-8.839966000000004,-6.070067999999992,2.3599850000000515,42.88000499999998,10.469970999999987,23.010009999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,0,-22.20996100000002,-8.839966000000004,-6.070067999999992,2.3599850000000515,42.88000499999998,10.469970999999987,23.010009999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,0,-0.010009999999965657,-22.20996100000002,-8.839966000000004,-6.070067999999992,2.3599850000000515,42.88000499999998,10.469970999999987,23.010009999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,0,-16.440063999999893,-0.010009999999965657,-22.20996100000002,-8.839966000000004,-6.070067999999992,2.3599850000000515,42.88000499999998,10.469970999999987,23.010009999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,0,-10.229980000000069,-16.440063999999893,-0.010009999999965657,-22.20996100000002,-8.839966000000004,-6.070067999999992,2.3599850000000515,42.88000499999998,10.469970999999987,23.010009999999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,0,-5.0500489999999445,-10.229980000000069,-16.440063999999893,-0.010009999999965657,-22.20996100000002,-8.839966000000004,-6.070067999999992,2.3599850000000515,42.88000499999998,10.469970999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,1,-21.17004399999996,-5.0500489999999445,-10.229980000000069,-16.440063999999893,-0.010009999999965657,-22.20996100000002,-8.839966000000004,-6.070067999999992,2.3599850000000515,42.88000499999998,"how amazon, geico and walmart fund propaganda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,0,27.0,-21.17004399999996,-5.0500489999999445,-10.229980000000069,-16.440063999999893,-0.010009999999965657,-22.20996100000002,-8.839966000000004,-6.070067999999992,2.3599850000000515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,0,-8.630004999999983,27.0,-21.17004399999996,-5.0500489999999445,-10.229980000000069,-16.440063999999893,-0.010009999999965657,-22.20996100000002,-8.839966000000004,-6.070067999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,0,-0.5300290000000132,-8.630004999999983,27.0,-21.17004399999996,-5.0500489999999445,-10.229980000000069,-16.440063999999893,-0.010009999999965657,-22.20996100000002,-8.839966000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,1,-29.72998000000007,-0.5300290000000132,-8.630004999999983,27.0,-21.17004399999996,-5.0500489999999445,-10.229980000000069,-16.440063999999893,-0.010009999999965657,-22.20996100000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,1,8.339966000000004,-29.72998000000007,-0.5300290000000132,-8.630004999999983,27.0,-21.17004399999996,-5.0500489999999445,-10.229980000000069,-16.440063999999893,-0.010009999999965657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,0,12.75,8.339966000000004,-29.72998000000007,-0.5300290000000132,-8.630004999999983,27.0,-21.17004399999996,-5.0500489999999445,-10.229980000000069,-16.440063999999893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
