Date,Label,1,2,3,4,5,6,7,8,9,10,top1,top2,top3,top4,top5,top6,top7,top8,top9,top10,top11,top12,top13,top14,top15,top16,top17,top18,top19,top20,top21,top22,top23,top24
2020-01-29,1,0.17000199999999666,-0.509997999999996,-0.5699990000000028,0.34999899999999684,0.43999900000000025,-0.860001000000004,-1.1599999999999966,0.33000200000000035,-0.11000100000000401,1.0299989999999966,best buy flash sale: 4 great deals from hp and dell     - cnet,"dell (nyse:dell) raised to ""hold"" at valuengine",dowling & yahnke llc trims stock holdings in dell inc. (nyse:dell),,,,,,,,,,,,,,,,,,,,,
2020-01-30,1,0.0,0.17000199999999666,-0.509997999999996,-0.5699990000000028,0.34999899999999684,0.43999900000000025,-0.860001000000004,-1.1599999999999966,0.33000200000000035,-0.11000100000000401,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,0,0.9799989999999994,0.0,0.17000199999999666,-0.509997999999996,-0.5699990000000028,0.34999899999999684,0.43999900000000025,-0.860001000000004,-1.1599999999999966,0.33000200000000035,reach out and touch a dell xps 13 for just $784     - cnet,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,1,-0.3600009999999969,0.9799989999999994,0.0,0.17000199999999666,-0.509997999999996,-0.5699990000000028,0.34999899999999684,0.43999900000000025,-0.860001000000004,-1.1599999999999966,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,1,0.3899990000000031,-0.3600009999999969,0.9799989999999994,0.0,0.17000199999999666,-0.509997999999996,-0.5699990000000028,0.34999899999999684,0.43999900000000025,-0.860001000000004,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,0,1.0299989999999966,0.3899990000000031,-0.3600009999999969,0.9799989999999994,0.0,0.17000199999999666,-0.509997999999996,-0.5699990000000028,0.34999899999999684,0.43999900000000025,"janney montgomery scott llc has $583,000 position in dell inc. (nyse:dell)",,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,1,-0.6899990000000003,1.0299989999999966,0.3899990000000031,-0.3600009999999969,0.9799989999999994,0.0,0.17000199999999666,-0.509997999999996,-0.5699990000000028,0.34999899999999684,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,0,1.6899980000000028,-0.6899990000000003,1.0299989999999966,0.3899990000000031,-0.3600009999999969,0.9799989999999994,0.0,0.17000199999999666,-0.509997999999996,-0.5699990000000028,"acr alpine capital research llc purchases 38,517 shares of dell inc. (nyse:dell)",,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,1,-0.880001,1.6899980000000028,-0.6899990000000003,1.0299989999999966,0.3899990000000031,-0.3600009999999969,0.9799989999999994,0.0,0.17000199999999666,-0.509997999999996,"dell, hpe targets trimmed on compute headwinds",,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,1,1.110000999999997,-0.880001,1.6899980000000028,-0.6899990000000003,1.0299989999999966,0.3899990000000031,-0.3600009999999969,0.9799989999999994,0.0,0.17000199999999666,"children&quot;s hospital set for $300m-plus expansion with huge gift from michael, susan dell",,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,1,0.1600000000000037,1.110000999999997,-0.880001,1.6899980000000028,-0.6899990000000003,1.0299989999999966,0.3899990000000031,-0.3600009999999969,0.9799989999999994,0.0,"notable wednesday option activity: dell, ntnx, cf",,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,1,0.5699990000000028,0.1600000000000037,1.110000999999997,-0.880001,1.6899980000000028,-0.6899990000000003,1.0299989999999966,0.3899990000000031,-0.3600009999999969,0.9799989999999994,"the best presidents day deals: laptops from lenovo and dell, mattresses, vacuums and more     - cnet",bt adds dell&quot;s ucpe line to its dynamic network services,dell technologies to hold conference call february 27 to discuss fourth quarter and year-end fiscal 2020 financial results,bt expands its dynamic network services with dell technologies&quot; onsite platforms for more agile operations,,,,,,,,,,,,,,,,,,,,
2020-02-14,0,0.5999979999999994,0.5699990000000028,0.1600000000000037,1.110000999999997,-0.880001,1.6899980000000028,-0.6899990000000003,1.0299989999999966,0.3899990000000031,-0.3600009999999969,"dell presidents day sale: save on inspiron, xps and alienware laptops and pcs     - cnet","aigen investment management lp makes new $227,000 investment in dell inc. (nyse:dell)",,,,,,,,,,,,,,,,,,,,,,
2020-02-18,1,-0.07000000000000028,0.5999979999999994,0.5699990000000028,0.1600000000000037,1.110000999999997,-0.880001,1.6899980000000028,-0.6899990000000003,1.0299989999999966,0.3899990000000031,orange business services tunes up new ucpe platform with dell technologies and ekinops,dell closes deal to sell rsa security to private equity firm stg partners for $2b,dell&quot;s deal to sell rsa to investor group is confirmed,dell sells rsa for $2.08b,dell to sell cybersecurity unit for $2.08 billion,dell to sell cybersecurity unit for $2.08 bln,symphony technology group enters definitive agreement with dell technologies to acquire rsa,dell close to deal to sell rsa for $2 billion--wsj,"stocks to watch: apple, legg mason, gilead sciences, dell",dell is expected to announce rsa security business sale on tuesday,dell close to selling rsa security for $2b,dell nears deal to sell rsa security business to private-equity firm stg,,,,,,,,,,,,
2020-02-19,1,0.47000100000000344,-0.07000000000000028,0.5999979999999994,0.5699990000000028,0.1600000000000037,1.110000999999997,-0.880001,1.6899980000000028,-0.6899990000000003,1.0299989999999966,dell to sell security business rsa for nearly $2.1b,palo alto private equity firm buys rsa security business from dell for $2.1b,dell sells rsa for $2b to streamline portfolio,dell technologies to present at investor conference in march,dell sells bedford-based cybersecurity business for $2b,dell inc. (nyse:dell) shares bought by candriam luxembourg s.c.a.,,,,,,,,,,,,,,,,,,
2020-02-20,0,0.4399980000000028,0.47000100000000344,-0.07000000000000028,0.5999979999999994,0.5699990000000028,0.1600000000000037,1.110000999999997,-0.880001,1.6899980000000028,-0.6899990000000003,dell to sell security business rsa for nearly $2.1b,great diamond partners llc buys new shares in dell inc. (nyse:dell),dell (dell) scheduled to post earnings on thursday,,,,,,,,,,,,,,,,,,,,,
2020-02-21,0,-0.3899990000000031,0.4399980000000028,0.47000100000000344,-0.07000000000000028,0.5999979999999994,0.5699990000000028,0.1600000000000037,1.110000999999997,-0.880001,1.6899980000000028,dell technologies and orange deliver the power of 5g,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,0,-0.9799999999999969,-0.3899990000000031,0.4399980000000028,0.47000100000000344,-0.07000000000000028,0.5999979999999994,0.5699990000000028,0.1600000000000037,1.110000999999997,-0.880001,"wwt, dell open center of excellence, target edge computing, iot",lingohr & partner asset management gmbh makes new investment in dell inc. (nyse:dell),charles schwab investment management inc. raises holdings in dell inc. (nyse:dell),,,,,,,,,,,,,,,,,,,,,
2020-02-25,0,-1.4599990000000034,-0.9799999999999969,-0.3899990000000031,0.4399980000000028,0.47000100000000344,-0.07000000000000028,0.5999979999999994,0.5699990000000028,0.1600000000000037,1.110000999999997,what&quot;s in store for dell technologies&quot; (dell) q4 earnings?,dell technologies to provide industry&quot;s fastest hybrid cloud deployment,dell inc. (nyse:dell) shares purchased by cetera advisors llc,andra ap fonden has $4.87 million position in dell inc. (nyse:dell),dell (nyse:dell) trading down 6.6%,,,,,,,,,,,,,,,,,,,
2020-02-26,0,-2.8299979999999962,-1.4599990000000034,-0.9799999999999969,-0.3899990000000031,0.4399980000000028,0.47000100000000344,-0.07000000000000028,0.5999979999999994,0.5699990000000028,0.1600000000000037,dell technologies q4 2020 earnings preview,martin dell named general manager for the four seasons hotel prague,dell co-leads $60m investment in silicon valley&quot;s newest tech unicorn,arp americas lp makes new investment in dell inc. (nyse:dell),accident compensation corp has $1.76 million holdings in dell inc. (nyse:dell),,,,,,,,,,,,,,,,,,,
2020-02-27,0,-0.7900010000000037,-2.8299979999999962,-1.4599990000000034,-0.9799999999999969,-0.3899990000000031,0.4399980000000028,0.47000100000000344,-0.07000000000000028,0.5999979999999994,0.5699990000000028,dell stock declines after in-line earnings,"dell -1.5% after in-line eps, $1b buyback",dell&quot;s data center business drags on fourth quarter revenue,dell&#39;s data center business drags on fourth-quarter revenue,dell&quot;s data center business drags on fourth-quarter revenue,dell technologies reports fiscal year 2020 fourth quarter and full year financial results,"notable thursday option activity: uri, apa, dell",dell (nyse:dell) sets new 52-week low after analyst downgrade,,,,,,,,,,,,,,,,
2020-02-28,0,-0.9699979999999968,-0.7900010000000037,-2.8299979999999962,-1.4599990000000034,-0.9799999999999969,-0.3899990000000031,0.4399980000000028,0.47000100000000344,-0.07000000000000028,0.5999979999999994,dell technologies inc. 2020 q4 - results - earnings call presentation,dell technologies (dell) q4 earnings &amp; revenues rise q/q,morgan stanley lowers dell (nyse:dell) price target to $63.00,raymond james lowers dell (nyse:dell) price target to $55.00,dell (nyse:dell) sets new 52-week low on analyst downgrade,"dell technologies, inc. (dell) on q4 2020 results - earnings call transcript",marketwatch first take: dell counting on server rebound to make up for expected pc slowdown,,,,,,,,,,,,,,,,,
2020-03-02,1,-0.7400019999999969,-0.9699979999999968,-0.7900010000000037,-2.8299979999999962,-1.4599990000000034,-0.9799999999999969,-0.3899990000000031,0.4399980000000028,0.47000100000000344,-0.07000000000000028,dell technologies and vmware: what drove the big sell-off post earnings,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,0,1.6699979999999996,-0.7400019999999969,-0.9699979999999968,-0.7900010000000037,-2.8299979999999962,-1.4599990000000034,-0.9799999999999969,-0.3899990000000031,0.4399980000000028,0.47000100000000344,"barclays reiterates ""hold"" rating for dell (nyse:dell)",,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,1,-0.8899990000000031,1.6699979999999996,-0.7400019999999969,-0.9699979999999968,-0.7900010000000037,-2.8299979999999962,-1.4599990000000034,-0.9799999999999969,-0.3899990000000031,0.4399980000000028,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,0,0.8899990000000031,-0.8899990000000031,1.6699979999999996,-0.7400019999999969,-0.9699979999999968,-0.7900010000000037,-2.8299979999999962,-1.4599990000000034,-0.9799999999999969,-0.3899990000000031,bnp paribas asset management holding s.a. decreases stock holdings in dell inc. (nyse:dell),dell technologies: why the market is not buying a sotp argument - a different route to 100% upside,dell technologies: why the market is not buying a sotp argument - a different route to 100% upside - behind the idea,,,,,,,,,,,,,,,,,,,,,
2020-03-06,1,-1.1800009999999972,0.8899990000000031,-0.8899990000000031,1.6699979999999996,-0.7400019999999969,-0.9699979999999968,-0.7900010000000037,-2.8299979999999962,-1.4599990000000034,-0.9799999999999969,"cutter & co brokerage inc. acquires shares of 10,184 dell inc. (nyse:dell)",,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,0,0.619999,-1.1800009999999972,0.8899990000000031,-0.8899990000000031,1.6699979999999996,-0.7400019999999969,-0.9699979999999968,-0.7900010000000037,-2.8299979999999962,-1.4599990000000034,"with sxsw canceled, what&quot;s the status of dell match play?",fmr llc decreases stake in dell inc. (nyse:dell),"insider selling: dell inc. (nyse:dell) coo sells 55,433 shares of stock",,,,,,,,,,,,,,,,,,,,,
2020-03-10,1,-0.22999999999999687,0.619999,-1.1800009999999972,0.8899990000000031,-0.8899990000000031,1.6699979999999996,-0.7400019999999969,-0.9699979999999968,-0.7900010000000037,-2.8299979999999962,"dell inc. (nyse:dell) receives consensus rating of ""hold"" from brokerages",dell (nyse:dell)  shares down 8.5%  on insider selling,,,,,,,,,,,,,,,,,,,,,,
2020-03-11,0,1.4399980000000028,-0.22999999999999687,0.619999,-1.1800009999999972,0.8899990000000031,-0.8899990000000031,1.6699979999999996,-0.7400019999999969,-0.9699979999999968,-0.7900010000000037,is dell technologies inc. (dell) going to burn these hedge funds ?,"4,973 shares in dell inc. (nyse:dell) acquired by l2 asset management llc","dell inc. (nyse:dell) coo jeffrey w. clarke sells 57,073 shares of stock","atria investments llc has $656,000 stock holdings in dell inc. (nyse:dell)",,,,,,,,,,,,,,,,,,,,
2020-03-12,0,-0.7000000000000028,1.4399980000000028,-0.22999999999999687,0.619999,-1.1800009999999972,0.8899990000000031,-0.8899990000000031,1.6699979999999996,-0.7400019999999969,-0.9699979999999968,modell’s sporting goods to close all stores after bankruptcy filing,"dell technologies research: cyber attacks and disruptive events are on the rise, affecting 82% of organizations surveyed",,,,,,,,,,,,,,,,,,,,,,
2020-03-13,1,-1.239998,-0.7000000000000028,1.4399980000000028,-0.22999999999999687,0.619999,-1.1800009999999972,0.8899990000000031,-0.8899990000000031,1.6699979999999996,-0.7400019999999969,dell inc. (nyse:dell) receives $58.20 consensus pt from brokerages,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,1,0.7700010000000006,-1.239998,-0.7000000000000028,1.4399980000000028,-0.22999999999999687,0.619999,-1.1800009999999972,0.8899990000000031,-0.8899990000000031,1.6699979999999996,"pictet asset management ltd. acquires 28,965 shares of dell inc. (nyse:dell)","td asset management inc. makes new $701,000 investment in dell inc. (nyse:dell)",credit suisse ag increases stock position in dell inc. (nyse:dell),,,,,,,,,,,,,,,,,,,,,
2020-03-17,0,3.0299990000000037,0.7700010000000006,-1.239998,-0.7000000000000028,1.4399980000000028,-0.22999999999999687,0.619999,-1.1800009999999972,0.8899990000000031,-0.8899990000000031,"meeder asset management inc. acquires 5,848 shares of dell inc. (nyse:dell)",dell inc. (nyse:dell) shares sold by british columbia investment management corp,"raymond james & associates sells 33,990 shares of dell inc. (nyse:dell)",,,,,,,,,,,,,,,,,,,,,
2020-03-18,0,-1.4900009999999995,3.0299990000000037,0.7700010000000006,-1.239998,-0.7000000000000028,1.4399980000000028,-0.22999999999999687,0.619999,-1.1800009999999972,0.8899990000000031,"5,548 shares in dell inc. (nyse:dell) bought by boston private wealth llc",dell (nyse:dell) pt lowered to $40.00,dell (nyse:dell) trading down 2.7% following analyst downgrade,,,,,,,,,,,,,,,,,,,,,
2020-03-19,1,-0.12999900000000153,-1.4900009999999995,3.0299990000000037,0.7700010000000006,-1.239998,-0.7000000000000028,1.4399980000000028,-0.22999999999999687,0.619999,-1.1800009999999972,michael dell tells spring break video coronavirus skeptics not to apply to work his companies,dell (nyse:dell) trading down 2.7% following analyst downgrade,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,0,2.959999,-0.12999900000000153,-1.4900009999999995,3.0299990000000037,0.7700010000000006,-1.239998,-0.7000000000000028,1.4399980000000028,-0.22999999999999687,0.619999,"dell med infectious disease chief talks social distancing, promising covid-19 treatments",,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,1,-0.34999800000000647,2.959999,-0.12999900000000153,-1.4900009999999995,3.0299990000000037,0.7700010000000006,-1.239998,-0.7000000000000028,1.4399980000000028,-0.22999999999999687,dell (nyse:dell) pt lowered to $35.00 at nomura,"insider buying: dell inc. (nyse:dell) ceo buys $4,357,982.47 in stock",,,,,,,,,,,,,,,,,,,,,,
2020-03-24,1,0.9399990000000003,-0.34999800000000647,2.959999,-0.12999900000000153,-1.4900009999999995,3.0299990000000037,0.7700010000000006,-1.239998,-0.7000000000000028,1.4399980000000028,"raymond james financial services advisors inc. purchases 1,294 shares of dell inc. (nyse:dell)",dell (nyse:dell) raised to hold at valuengine,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,0,2.389998999999996,0.9399990000000003,-0.34999800000000647,2.959999,-0.12999900000000153,-1.4900009999999995,3.0299990000000037,0.7700010000000006,-1.239998,-0.7000000000000028,dell (nyse:dell) trading up 14.5%,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,1,-0.029998999999996556,2.389998999999996,0.9399990000000003,-0.34999800000000647,2.959999,-0.12999900000000153,-1.4900009999999995,3.0299990000000037,0.7700010000000006,-1.239998,dell pulls fiscal 2021 guidance,dell withdraws fiscal 2021 financial guidance due to coronavirus,dell withdraws annual forecast on coronavirus uncertainty,kovitz investment group partners llc sells 651 shares of dell inc. (nyse:dell),dell inc. (nyse:dell) shares acquired by amundi pioneer asset management inc.,,,,,,,,,,,,,,,,,,,
2020-03-27,0,2.6000019999999964,-0.029998999999996556,2.389998999999996,0.9399990000000003,-0.34999800000000647,2.959999,-0.12999900000000153,-1.4900009999999995,3.0299990000000037,0.7700010000000006,guggenheim capital llc has $3.73 million holdings in dell inc. (nyse:dell),,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,1,-1.4799999999999969,2.6000019999999964,-0.029998999999996556,2.389998999999996,0.9399990000000003,-0.34999800000000647,2.959999,-0.12999900000000153,-1.4900009999999995,3.0299990000000037,"dell technologies (dell) scraps fiscal 2021 view, shares fall",,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,1,0.0899999999999963,-1.4799999999999969,2.6000019999999964,-0.029998999999996556,2.389998999999996,0.9399990000000003,-0.34999800000000647,2.959999,-0.12999900000000153,-1.4900009999999995,man group plc raises stake in dell inc. (nyse:dell),dell (nyse:dell) earns daily media sentiment rating of -2.00,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,0,0.0899999999999963,0.0899999999999963,-1.4799999999999969,2.6000019999999964,-0.029998999999996556,2.389998999999996,0.9399990000000003,-0.34999800000000647,2.959999,-0.12999900000000153,"engrave wealth partners llc acquires shares of 1,078 dell inc. (nyse:dell)",,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,1,-0.8499979999999994,0.0899999999999963,0.0899999999999963,-1.4799999999999969,2.6000019999999964,-0.029998999999996556,2.389998999999996,0.9399990000000003,-0.34999800000000647,2.959999,valuengine lowers dell (nyse:dell) to sell,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,0,0.5599970000000027,-0.8499979999999994,0.0899999999999963,0.0899999999999963,-1.4799999999999969,2.6000019999999964,-0.029998999999996556,2.389998999999996,0.9399990000000003,-0.34999800000000647,dell technologies inc. announces pricing of offering of $2.25 billion of first lien notes,dell technologies inc. announces offering of first lien notes,connor clark & lunn investment management ltd. makes new investment in dell inc. (nyse:dell),bi asset management fondsmaeglerselskab a s boosts holdings in dell inc. (nyse:dell),,,,,,,,,,,,,,,,,,,,
2020-04-06,1,-0.5300020000000032,0.5599970000000027,-0.8499979999999994,0.0899999999999963,0.0899999999999963,-1.4799999999999969,2.6000019999999964,-0.029998999999996556,2.389998999999996,0.9399990000000003,dell inc. (nyse:dell) shares sold by baird financial group inc.,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,0,0.43999899999999315,-0.5300020000000032,0.5599970000000027,-0.8499979999999994,0.0899999999999963,0.0899999999999963,-1.4799999999999969,2.6000019999999964,-0.029998999999996556,2.389998999999996,"idelle weber, who stretched the meaning of pop art, dies at 88",ladenburg thalmann financial services inc. raises holdings in dell inc. (nyse:dell),dell inc. (nyse:dell) shares bought by ladenburg thalmann financial services inc.,norges bank buys new position in dell inc. (nyse:dell),"norges bank acquires shares of 1,628,676 dell inc. (nyse:dell)",,,,,,,,,,,,,,,,,,,
2020-04-08,1,-1.5499989999999997,0.43999899999999315,-0.5300020000000032,0.5599970000000027,-0.8499979999999994,0.0899999999999963,0.0899999999999963,-1.4799999999999969,2.6000019999999964,-0.029998999999996556,dell inc. (nyse:dell) stock holdings lifted by macquarie group ltd.,dell (nyse:dell) given new $39.00 price target at raymond james,raymond james lowers dell (nyse:dell) price target to $39.00,,,,,,,,,,,,,,,,,,,,,
2020-04-09,0,1.5800020000000004,-1.5499989999999997,0.43999899999999315,-0.5300020000000032,0.5599970000000027,-0.8499979999999994,0.0899999999999963,0.0899999999999963,-1.4799999999999969,2.6000019999999964,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,0,-0.1099969999999999,1.5800020000000004,-1.5499989999999997,0.43999899999999315,-0.5300020000000032,0.5599970000000027,-0.8499979999999994,0.0899999999999963,0.0899999999999963,-1.4799999999999969,dell technologies larger than s&amp;p 500 component concho resources,"hp, dell among top pc sellers in q1",dell (nyse:dell) pt lowered to $50.00 at sanford c. bernstein,"monday&quot;s top analyst upgrades and downgrades: alibaba, apple, amex, brinker, caterpillar, chipotle, dell, halliburton, palo alto, starbucks, texas instruments, travelers and more",,,,,,,,,,,,,,,,,,,,
2020-04-14,1,-0.2000009999999932,-0.1099969999999999,1.5800020000000004,-1.5499989999999997,0.43999899999999315,-0.5300020000000032,0.5599970000000027,-0.8499979999999994,0.0899999999999963,0.0899999999999963,n.f.l. draft 2020: no goodell hugs? no boos? no problem,dell (nyse:dell) given new $50.00 price target at sanford c. bernstein,dell (nyse:dell) rating lowered to neutral at goldman sachs group,,,,,,,,,,,,,,,,,,,,,
2020-04-15,1,0.15000100000000316,-0.2000009999999932,-0.1099969999999999,1.5800020000000004,-1.5499989999999997,0.43999899999999315,-0.5300020000000032,0.5599970000000027,-0.8499979999999994,0.0899999999999963,ifm investors pty ltd cuts holdings in dell inc. (nyse:dell),"& trust has $188,000 stake in dell inc. (nyse:dell)",goldman sachs group downgrades dell (nyse:dell) to neutral,,,,,,,,,,,,,,,,,,,,,
2020-04-16,1,0.42000200000000376,0.15000100000000316,-0.2000009999999932,-0.1099969999999999,1.5800020000000004,-1.5499989999999997,0.43999899999999315,-0.5300020000000032,0.5599970000000027,-0.8499979999999994,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,0,0.3599960000000024,0.42000200000000376,0.15000100000000316,-0.2000009999999932,-0.1099969999999999,1.5800020000000004,-1.5499989999999997,0.43999899999999315,-0.5300020000000032,0.5599970000000027,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,1,-0.6400039999999976,0.3599960000000024,0.42000200000000376,0.15000100000000316,-0.2000009999999932,-0.1099969999999999,1.5800020000000004,-1.5499989999999997,0.43999899999999315,-0.5300020000000032,p/e ratio insights for dell technologies,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,0,0.619999,-0.6400039999999976,0.3599960000000024,0.42000200000000376,0.15000100000000316,-0.2000009999999932,-0.1099969999999999,1.5800020000000004,-1.5499989999999997,0.43999899999999315,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,1,-2.529997999999999,0.619999,-0.6400039999999976,0.3599960000000024,0.42000200000000376,0.15000100000000316,-0.2000009999999932,-0.1099969999999999,1.5800020000000004,-1.5499989999999997,central trust co sells 334 shares of dell inc. (nyse:dell),,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,0,0.4500010000000003,-2.529997999999999,0.619999,-0.6400039999999976,0.3599960000000024,0.42000200000000376,0.15000100000000316,-0.2000009999999932,-0.1099969999999999,1.5800020000000004,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,1,-0.2999990000000068,0.4500010000000003,-2.529997999999999,0.619999,-0.6400039999999976,0.3599960000000024,0.42000200000000376,0.15000100000000316,-0.2000009999999932,-0.1099969999999999,,,,,,,,,,,,,,,,,,,,,,,,
